time,gpu_utilization
1592093.0,0.255
1592195.0,0.245
1592303.0,0.245
1592313.0,0.24
1592365.0,0.24
1592713.0,0.245
1592846.0,0.245
1592859.0,0.245
1592879.0,0.245
1593606.0,0.24
1593669.0,0.24
1593712.0,0.24
1593922.0,0.24
1594010.0,0.24
1594118.0,0.24
1594217.0,0.24
1594270.0,0.24
1594326.0,0.24
1594445.0,0.24
1594614.0,0.245
1594693.0,0.245
1594736.0,0.245
1594746.0,0.245
1594864.0,0.245
1595211.0,0.245
1595221.0,0.245
1595307.0,0.245
1595312.0,0.25
1595498.0,0.285
1595501.0,0.285
1595523.0,0.275
1595534.0,0.27
1595562.0,0.27
1595579.0,0.265
1595682.0,0.265
1595707.0,0.26
1596082.0,0.26
1596377.0,0.265
1596413.0,0.265
1596415.0,0.265
1596495.0,0.265
1596849.0,0.26
1596939.0,0.26
1596940.0,0.265
1596948.0,0.27
1596955.0,0.27
1597062.0,0.27
1597221.0,0.27
1597356.0,0.27
1597540.0,0.27
1597576.0,0.275
1597908.0,0.275
1598177.0,0.27
1598402.0,0.27
1598497.0,0.26
1598519.0,0.26
1599558.0,0.26
1599607.0,0.265
1599679.0,0.265
1599800.0,0.265
1600157.0,0.265
1600258.0,0.265
1600551.0,0.265
1601748.0,0.265
1602624.0,0.265
1602683.0,0.265
1602684.0,0.265
1602685.0,0.265
1602743.0,0.265
1603624.0,0.265
1603625.0,0.265
1603725.0,0.265
1603755.0,0.265
1603781.0,0.265
1604238.0,0.265
1604261.0,0.265
1604280.0,0.27
1604298.0,0.27
1604736.0,0.27
1604743.0,0.27
1604788.0,0.27
1605299.0,0.265
1605387.0,0.265
1605412.0,0.265
1607043.0,0.265
1607157.0,0.265
1607745.0,0.265
1607791.0,0.265
1607836.0,0.265
1608509.0,0.26
1608628.0,0.26
1608826.0,0.26
1608897.0,0.265
1609041.0,0.27
1610163.0,0.27
1610164.0,0.27
1610705.0,0.27
1610744.0,0.27
1610757.0,0.275
1610805.0,0.28
1610944.0,0.27
1610982.0,0.265
1610997.0,0.26
1611154.0,0.26
1611214.0,0.26
1611365.0,0.26
1611627.0,0.26
1611703.0,0.255
1611708.0,0.255
1611741.0,0.255
1611936.0,0.255
1612187.0,0.26
1612190.0,0.265
1612194.0,0.26
1612564.0,0.26
1612626.0,0.26
1612708.0,0.255
1612740.0,0.245
1612769.0,0.245
1613545.0,0.245
1613807.0,0.245
1614036.0,0.245
1614303.0,0.245
1614359.0,0.24
1614856.0,0.24
1614864.0,0.24
1615086.0,0.24
1615249.0,0.24
1615317.0,0.24
1615633.0,0.245
1616101.0,0.245
1616121.0,0.24
1616868.0,0.24
1616927.0,0.255
1616948.0,0.265
1616998.0,0.265
1617040.0,0.26
1617065.0,0.255
1617141.0,0.25
1617293.0,0.245
1617927.0,0.245
1617995.0,0.245
1618020.0,0.25
1618101.0,0.25
1618108.0,0.245
1618144.0,0.245
1618418.0,0.245
1618981.0,0.245
1619015.0,0.245
1619019.0,0.245
1619088.0,0.245
1619376.0,0.25
1619385.0,0.25
1619395.0,0.25
1620058.0,0.245
1620091.0,0.245
1620092.0,0.245
1621128.0,0.245
1621192.0,0.245
1621302.0,0.245
1621306.0,0.245
1621415.0,0.245
1621523.0,0.245
1621526.0,0.245
1622150.0,0.245
1622461.0,0.245
1622831.0,0.245
1623926.0,0.245
1624200.0,0.245
1624319.0,0.245
1624494.0,0.24
1624550.0,0.24
1624646.0,0.24
1624652.0,0.24
1624774.0,0.24
1625013.0,0.255
1625028.0,0.265
1625150.0,0.28
1625180.0,0.27
1625505.0,0.27
1625978.0,0.265
1626658.0,0.265
1626750.0,0.27
1626751.0,0.27
1627011.0,0.27
1627067.0,0.265
1627525.0,0.265
1627629.0,0.265
1627666.0,0.265
1627950.0,0.265
1628439.0,0.265
1628440.0,0.27
1628636.0,0.265
1628638.0,0.26
1628641.0,0.255
1628652.0,0.25
1628705.0,0.245
1628721.0,0.24
1628728.0,0.24
1628823.0,0.24
1630041.0,0.235
1630120.0,0.23
1630184.0,0.23
1630375.0,0.23
1630412.0,0.23
1630414.0,0.23
1630681.0,0.23
1630854.0,0.23
1631144.0,0.23
1631303.0,0.23
1631375.0,0.23
1631399.0,0.225
1631727.0,0.225
1631733.0,0.225
1631884.0,0.225
1632051.0,0.225
1632283.0,0.225
1632584.0,0.225
1633233.0,0.225
1634005.0,0.225
1634006.0,0.225
1634034.0,0.225
1634461.0,0.225
1634465.0,0.225
1634752.0,0.225
1634820.0,0.22
1634880.0,0.22
1634970.0,0.22
1635259.0,0.22
1635286.0,0.22
1635288.0,0.22
1635333.0,0.225
1636362.0,0.225
1636947.0,0.225
1637329.0,0.225
1637766.0,0.225
1638027.0,0.225
1638254.0,0.22
1638495.0,0.22
1638631.0,0.22
1639185.0,0.22
1639341.0,0.22
1639392.0,0.215
1639406.0,0.215
1639412.0,0.215
1639519.0,0.21
1639760.0,0.21
1639908.0,0.21
1639912.0,0.21
1640583.0,0.21
1640659.0,0.21
1640869.0,0.21
1640890.0,0.21
1640901.0,0.21
1640979.0,0.21
1640990.0,0.21
1641139.0,0.21
1641410.0,0.21
1641529.0,0.21
1641626.0,0.21
1641702.0,0.215
1641815.0,0.215
1641930.0,0.215
1642013.0,0.215
1642255.0,0.215
1642725.0,0.21
1642796.0,0.21
1642823.0,0.21
1642848.0,0.21
1642911.0,0.21
1642978.0,0.21
1643206.0,0.21
1643480.0,0.21
1643522.0,0.21
1643570.0,0.21
1643608.0,0.21
1643615.0,0.21
1643841.0,0.21
1644110.0,0.21
1644418.0,0.21
1644537.0,0.21
1644553.0,0.21
1644664.0,0.21
1644666.0,0.21
1644807.0,0.21
1645056.0,0.21
1645325.0,0.215
1645461.0,0.215
1645836.0,0.21
1646376.0,0.21
1646382.0,0.21
1646553.0,0.21
1647787.0,0.21
1647970.0,0.21
1647971.0,0.21
1647972.0,0.21
1648391.0,0.21
1648619.0,0.21
1648948.0,0.21
1649010.0,0.21
1649023.0,0.21
1649133.0,0.21
1649139.0,0.21
1649160.0,0.21
1649167.0,0.21
1649228.0,0.21
1649497.0,0.21
1649498.0,0.21
1649596.0,0.21
1649886.0,0.21
1650270.0,0.21
1650376.0,0.21
1650381.0,0.21
1650459.0,0.21
1650489.0,0.21
1650526.0,0.21
1650609.0,0.21
1650668.0,0.21
1651328.0,0.21
1651619.0,0.21
1651621.0,0.21
1651837.0,0.21
1652618.0,0.21
1652678.0,0.21
1652709.0,0.21
1653116.0,0.21
1653311.0,0.21
1654225.0,0.21
1654766.0,0.21
1654772.0,0.21
1655901.0,0.21
1655902.0,0.21
1655942.0,0.21
1655946.0,0.21
1655947.0,0.21
1656302.0,0.21
1656484.0,0.21
1656570.0,0.21
1656574.0,0.21
1656636.0,0.21
1656667.0,0.21
1656712.0,0.21
1656838.0,0.21
1656877.0,0.21
1656971.0,0.21
1656994.0,0.21
1657019.0,0.21
1657031.0,0.21
1657059.0,0.21
1657193.0,0.21
1657215.0,0.21
1657262.0,0.21
1657283.0,0.21
1657294.0,0.21
1658719.0,0.21
1659099.0,0.21
1660146.0,0.21
1660202.0,0.21
1660466.0,0.21
1660472.0,0.21
1660565.0,0.21
1660772.0,0.21
1660888.0,0.21
1660948.0,0.21
1660967.0,0.21
1661474.0,0.215
1661777.0,0.215
1661970.0,0.215
1662112.0,0.215
1662434.0,0.215
1662626.0,0.215
1662871.0,0.215
1662878.0,0.215
1663004.0,0.215
1663268.0,0.215
1663995.0,0.215
1664086.0,0.215
1664488.0,0.215
1664680.0,0.215
1664800.0,0.215
1664950.0,0.215
1664998.0,0.215
1665211.0,0.215
1665288.0,0.215
1665370.0,0.215
1665654.0,0.215
1665717.0,0.215
1665943.0,0.215
1666486.0,0.215
1666515.0,0.22
1666702.0,0.22
1666815.0,0.215
1666948.0,0.215
1666952.0,0.215
1668011.0,0.215
1668012.0,0.215
1668190.0,0.215
1668206.0,0.215
1668376.0,0.22
1668386.0,0.22
1668866.0,0.22
1668874.0,0.22
1668892.0,0.22
1669047.0,0.22
1669195.0,0.22
1669235.0,0.22
1669251.0,0.215
1669421.0,0.215
1669505.0,0.215
1669540.0,0.215
1670362.0,0.215
1670654.0,0.215
1670716.0,0.215
1671607.0,0.215
1671641.0,0.215
1672095.0,0.215
1672221.0,0.215
1672291.0,0.21
1672418.0,0.205
1672579.0,0.2
1672782.0,0.2
1672784.0,0.2
1672902.0,0.2
1673382.0,0.2
1673480.0,0.2
1673526.0,0.2
1673715.0,0.2
1673785.0,0.2
1673786.0,0.2
1673958.0,0.2
1674012.0,0.2
1674339.0,0.2
1674549.0,0.2
1674733.0,0.2
1674868.0,0.2
1674885.0,0.2
1675596.0,0.2
1675692.0,0.2
1677125.0,0.2
1677228.0,0.23
1678312.0,0.23
1678339.0,0.23
1679204.0,0.23
1679405.0,0.23
1679627.0,0.23
1679654.0,0.235
1679799.0,0.255
1679805.0,0.25
1679839.0,0.245
1679843.0,0.24
1679849.0,0.235
1679866.0,0.23
1679954.0,0.23
1680024.0,0.23
1680482.0,0.23
1680613.0,0.225
1680675.0,0.225
1680977.0,0.225
1681008.0,0.225
1681580.0,0.225
1681603.0,0.225
1681628.0,0.225
1681688.0,0.225
1681809.0,0.225
1681849.0,0.23
1681944.0,0.23
1682114.0,0.225
1682161.0,0.225
1682162.0,0.29
1682201.0,0.305
1682249.0,0.31
1682264.0,0.31
1682279.0,0.31
1682347.0,0.31
1682373.0,0.31
1682383.0,0.31
1682549.0,0.31
1682633.0,0.31
1682894.0,0.31
1683010.0,0.31
1683069.0,0.315
1683081.0,0.325
1683169.0,0.325
1683179.0,0.32
1683183.0,0.315
1683190.0,0.31
1683215.0,0.305
1683287.0,0.3
1683391.0,0.295
1683447.0,0.295
1683448.0,0.295
1683454.0,0.29
1684619.0,0.29
1684630.0,0.29
1684706.0,0.29
1684736.0,0.29
1684769.0,0.285
1685036.0,0.285
1685040.0,0.285
1685150.0,0.285
1685336.0,0.29
1685373.0,0.29
1685427.0,0.29
1685460.0,0.285
1685487.0,0.285
1685497.0,0.285
1685512.0,0.285
1685548.0,0.285
1685594.0,0.285
1685624.0,0.285
1685697.0,0.285
1686084.0,0.285
1686130.0,0.285
1686216.0,0.285
1686344.0,0.285
1686720.0,0.285
1687893.0,0.285
1688027.0,0.285
1688420.0,0.285
1688539.0,0.285
1688688.0,0.295
1688817.0,0.3
1688850.0,0.295
1688975.0,0.29
1689327.0,0.29
1689339.0,0.29
1689546.0,0.29
1690044.0,0.29
1690077.0,0.29
1691713.0,0.29
1692059.0,0.29
1692077.0,0.29
1692137.0,0.29
1692385.0,0.29
1692391.0,0.29
1693030.0,0.29
1694274.0,0.285
1694292.0,0.285
1694352.0,0.285
1694844.0,0.285
1694845.0,0.39
1694846.0,0.425
1694852.0,0.43
1694853.0,0.58
1694954.0,0.575
1694965.0,0.575
1694966.0,0.575
1694967.0,0.575
1694969.0,0.575
1694976.0,0.575
1694977.0,0.575
1694978.0,0.575
1694979.0,0.575
1694980.0,0.575
1694981.0,0.575
1694982.0,0.575
1694983.0,0.575
1694984.0,0.575
1694985.0,0.575
1695091.0,0.575
1695093.0,0.575
1695097.0,0.575
1695099.0,0.575
1695102.0,0.575
1695103.0,0.575
1695104.0,0.575
1695105.0,0.575
1695114.0,0.575
1695115.0,0.575
1695116.0,0.575
1695117.0,0.575
1695118.0,0.575
1695228.0,0.575
1695229.0,0.575
1695232.0,0.575
1695236.0,0.575
1695243.0,0.575
1695245.0,0.575
1695246.0,0.575
1695247.0,0.575
1695248.0,0.575
1695249.0,0.575
1695250.0,0.575
1695355.0,0.575
1695372.0,0.575
1695374.0,0.575
1695377.0,0.575
1695378.0,0.575
1695384.0,0.575
1695385.0,0.575
1695386.0,0.575
1695387.0,0.575
1695388.0,0.575
1695389.0,0.575
1695390.0,0.575
1695481.0,0.575
1695502.0,0.575
1695506.0,0.59
1695509.0,0.59
1695517.0,0.605
1695521.0,0.605
1695522.0,0.605
1695523.0,0.605
1695534.0,0.605
1695535.0,0.605
1695536.0,0.605
1695606.0,0.605
1695642.0,0.605
1695653.0,0.605
1695654.0,0.605
1695666.0,0.605
1695678.0,0.605
1695679.0,0.605
1695681.0,0.605
1695773.0,0.605
1695784.0,0.605
1695796.0,0.605
1695809.0,0.605
1695811.0,0.605
1695813.0,0.605
1695814.0,0.605
1695824.0,0.605
1695825.0,0.605
1695907.0,0.605
1695917.0,0.605
1695918.0,0.605
1695919.0,0.605
1695938.0,0.605
1695940.0,0.605
1695953.0,0.605
1695955.0,0.605
1695966.0,0.605
1695967.0,0.605
1695974.0,0.47
1695996.0,0.335
1695997.0,0.335
1696098.0,0.335
1696099.0,0.335
1696100.0,0.335
1696122.0,0.335
1696123.0,0.335
1696125.0,0.335
1696126.0,0.335
1696129.0,0.335
1696130.0,0.335
1696131.0,0.335
1696223.0,0.335
1696224.0,0.335
1696225.0,0.335
1696226.0,0.335
1696227.0,0.335
1696229.0,0.335
1696230.0,0.335
1696231.0,0.335
1696246.0,0.335
1696247.0,0.335
1696249.0,0.335
1696251.0,0.335
1696252.0,0.335
1696253.0,0.335
1696254.0,0.335
1696258.0,0.335
1696259.0,0.335
1696260.0,0.335
1696345.0,0.335
1696346.0,0.335
1696348.0,0.335
1696349.0,0.335
1696350.0,0.335
1696351.0,0.335
1696352.0,0.335
1696353.0,0.335
1696357.0,0.335
1696367.0,0.335
1696368.0,0.335
1696376.0,0.335
1696377.0,0.335
1696378.0,0.335
1696380.0,0.335
1696382.0,0.335
1696383.0,0.335
1696384.0,0.335
1696385.0,0.335
1696388.0,0.335
1696463.0,0.335
1696470.0,0.335
1696471.0,0.335
1696472.0,0.335
1696473.0,0.335
1696474.0,0.335
1696476.0,0.335
1696492.0,0.335
1696501.0,0.335
1696502.0,0.335
1696503.0,0.335
1696508.0,0.335
1696511.0,0.335
1696512.0,0.335
1696517.0,0.335
1696518.0,0.335
1696519.0,0.335
1696522.0,0.335
1696566.0,0.335
1696567.0,0.34
1696577.0,0.345
1696578.0,0.35
1696592.0,0.36
1696593.0,0.36
1696595.0,0.36
1696596.0,0.355
1696597.0,0.355
1696598.0,0.355
1696604.0,0.355
1696605.0,0.355
1696614.0,0.355
1696622.0,0.355
1696624.0,0.355
1696631.0,0.355
1696633.0,0.355
1696636.0,0.355
1696641.0,0.355
1696643.0,0.355
1696648.0,0.355
1696650.0,0.355
1696651.0,0.355
1696653.0,0.355
1696654.0,0.355
1696655.0,0.355
1696656.0,0.355
1696661.0,0.355
1696662.0,0.355
1696663.0,0.355
1696664.0,0.355
1696670.0,0.355
1696678.0,0.355
1696680.0,0.355
1696687.0,0.355
1696689.0,0.355
1696692.0,0.355
1696696.0,0.355
1696698.0,0.355
1696703.0,0.355
1696705.0,0.355
1696706.0,0.355
1696707.0,0.355
1696708.0,0.355
1696709.0,0.355
1696712.0,0.355
1696714.0,0.355
1696718.0,0.355
1696719.0,0.355
1696720.0,0.355
1696721.0,0.355
1696722.0,0.355
1696724.0,0.355
1696725.0,0.355
1696727.0,0.355
1696729.0,0.355
1696753.0,0.355
1696763.0,0.355
1696765.0,0.35
1696769.0,0.35
1696773.0,0.35
1696787.0,0.345
1696795.0,0.345
1696833.0,0.34
1696849.0,0.34
1696867.0,0.335
1696937.0,0.33
1696956.0,0.33
1696982.0,0.33
1697013.0,0.33
1697043.0,0.33
1697073.0,0.33
1697095.0,0.33
1697109.0,0.325
1697117.0,0.325
1697118.0,0.325
1697247.0,0.325
1697256.0,0.325
1697431.0,0.325
1697468.0,0.325
1697628.0,0.325
1697634.0,0.325
1697961.0,0.325
1698121.0,0.325
1698493.0,0.325
1699071.0,0.325
1699093.0,0.325
1699153.0,0.325
1699274.0,0.315
1699514.0,0.315
1699570.0,0.315
1699633.0,0.315
1699804.0,0.32
1699807.0,0.315
1699846.0,0.315
1699893.0,0.315
1699913.0,0.315
1699960.0,0.315
1699962.0,0.32
1700155.0,0.32
1700289.0,0.32
1700346.0,0.32
1700474.0,0.32
1700485.0,0.32
1700490.0,0.32
1701163.0,0.32
1701305.0,0.32
1701391.0,0.32
1701433.0,0.32
1701883.0,0.32
1701910.0,0.32
1702004.0,0.32
1702008.0,0.32
1702032.0,0.32
1702156.0,0.32
1702298.0,0.32
1702301.0,0.32
1702366.0,0.32
1702421.0,0.32
1702423.0,0.32
1702446.0,0.32
1702521.0,0.32
1702667.0,0.315
1702668.0,0.31
1703029.0,0.31
1703063.0,0.31
1703084.0,0.31
1703125.0,0.31
1703152.0,0.31
1703189.0,0.31
1703278.0,0.31
1703345.0,0.31
1703350.0,0.31
1703441.0,0.32
1703466.0,0.32
1703470.0,0.32
1703566.0,0.32
1703570.0,0.32
1703572.0,0.32
1703595.0,0.32
1703737.0,0.32
1704262.0,0.32
1704282.0,0.32
1704291.0,0.32
1705042.0,0.32
1705372.0,0.32
1705376.0,0.32
1705631.0,0.32
1706057.0,0.315
1706059.0,0.31
1706217.0,0.31
1706581.0,0.31
1706593.0,0.31
1706684.0,0.315
1706744.0,0.315
1706746.0,0.32
1707414.0,0.325
1707442.0,0.33
1707493.0,0.34
1707502.0,0.345
1707564.0,0.345
1707692.0,0.345
1707853.0,0.345
1708002.0,0.34
1708287.0,0.34
1708749.0,0.34
1709453.0,0.33
1709777.0,0.33
1709902.0,0.33
1710597.0,0.33
1710711.0,0.335
1710803.0,0.335
1710809.0,0.33
1710813.0,0.33
1710843.0,0.33
1711245.0,0.33
1712206.0,0.33
1712213.0,0.33
1712359.0,0.325
1712361.0,0.325
1714771.0,0.33
1716225.0,0.335
1716227.0,0.34
1716274.0,0.345
1718668.0,0.35
1718806.0,0.355
1719001.0,0.35
1719464.0,0.345
1719957.0,0.345
1721902.0,0.345
1721992.0,0.35
1722124.0,0.35
1722190.0,0.345
1722407.0,0.345
1722411.0,0.345
1722482.0,0.34
1726168.0,0.34
1726170.0,0.34
1726289.0,0.34
1726301.0,0.34
1726303.0,0.34
1726527.0,0.34
1726532.0,0.34
1726700.0,0.34
1726796.0,0.34
1726802.0,0.34
1726820.0,0.34
1726829.0,0.34
1726843.0,0.34
1726956.0,0.34
1726972.0,0.34
1726985.0,0.34
1726989.0,0.34
1727009.0,0.34
1727433.0,0.34
1727566.0,0.34
1727624.0,0.335
1727722.0,0.33
1727747.0,0.33
1728168.0,0.33
1728268.0,0.33
1728398.0,0.33
1730646.0,0.33
1730762.0,0.33
1730770.0,0.33
1731596.0,0.33
1732173.0,0.33
1732304.0,0.33
1733070.0,0.33
1733387.0,0.335
1733395.0,0.335
1734122.0,0.33
1734179.0,0.33
1735103.0,0.33
1735220.0,0.33
1735534.0,0.33
1735668.0,0.33
1735925.0,0.33
1735926.0,0.33
1735994.0,0.33
1736048.0,0.33
1736098.0,0.33
1736133.0,0.33
1736189.0,0.33
1736225.0,0.33
1736230.0,0.33
1736553.0,0.33
1736566.0,0.33
1736645.0,0.33
1736646.0,0.33
1736657.0,0.33
1736684.0,0.33
1736740.0,0.33
1736748.0,0.33
1736770.0,0.33
1736870.0,0.33
1736975.0,0.33
1736978.0,0.33
1737064.0,0.33
1737140.0,0.33
1737239.0,0.33
1737240.0,0.33
1737273.0,0.33
1737278.0,0.33
1737279.0,0.33
1737352.0,0.33
1737366.0,0.33
1737372.0,0.33
1737380.0,0.33
1737406.0,0.33
1737560.0,0.33
1737620.0,0.33
1737785.0,0.33
1737810.0,0.33
1737860.0,0.33
1737947.0,0.33
1738152.0,0.33
1738268.0,0.33
1738296.0,0.33
1738338.0,0.33
1738523.0,0.33
1738610.0,0.33
1738675.0,0.33
1738790.0,0.33
1738813.0,0.33
1739151.0,0.33
1739207.0,0.325
1739208.0,0.32
1739239.0,0.32
1739280.0,0.32
1739416.0,0.32
1740425.0,0.32
1740586.0,0.32
1740592.0,0.32
1740785.0,0.32
1740914.0,0.32
1742863.0,0.32
1743274.0,0.32
1743331.0,0.32
1743670.0,0.32
1743914.0,0.32
1744027.0,0.32
1744083.0,0.32
1744101.0,0.32
1744194.0,0.32
1744227.0,0.32
1744233.0,0.32
1744322.0,0.32
1744401.0,0.32
1744419.0,0.32
1744442.0,0.32
1744462.0,0.32
1744473.0,0.32
1744561.0,0.32
1744569.0,0.32
1744595.0,0.325
1744614.0,0.325
1744643.0,0.325
1744706.0,0.325
1744772.0,0.325
1744835.0,0.325
1744895.0,0.325
1745179.0,0.325
1745211.0,0.325
1745235.0,0.325
1745236.0,0.325
1745273.0,0.325
1745413.0,0.325
1745432.0,0.325
1745477.0,0.325
1745593.0,0.325
1745661.0,0.325
1745665.0,0.325
1745731.0,0.325
1745796.0,0.325
1745821.0,0.325
1745840.0,0.325
1745975.0,0.325
1746047.0,0.325
1746209.0,0.325
1746211.0,0.325
1746299.0,0.325
1746370.0,0.325
1746441.0,0.325
1746493.0,0.325
1746506.0,0.325
1746620.0,0.325
1746626.0,0.325
1746632.0,0.325
1746636.0,0.325
1746652.0,0.325
1746701.0,0.325
1746743.0,0.325
1746752.0,0.325
1746766.0,0.325
1746781.0,0.325
1746825.0,0.325
1746895.0,0.325
1746931.0,0.325
1746963.0,0.325
1746991.0,0.325
1746993.0,0.325
1747027.0,0.325
1747034.0,0.325
1747158.0,0.325
1747171.0,0.325
1747307.0,0.325
1747312.0,0.325
1747337.0,0.325
1747406.0,0.325
1747461.0,0.325
1747534.0,0.325
1747654.0,0.325
1747682.0,0.325
1747704.0,0.325
1747705.0,0.325
1747712.0,0.325
1747761.0,0.325
1747764.0,0.325
1747830.0,0.325
1747931.0,0.325
1748031.0,0.325
1748047.0,0.325
1748061.0,0.325
1748218.0,0.325
1748422.0,0.325
1748429.0,0.325
1748620.0,0.325
1748638.0,0.325
1748656.0,0.325
1748657.0,0.325
1748730.0,0.325
1748917.0,0.325
1749491.0,0.325
1750227.0,0.325
1751231.0,0.325
1751232.0,0.325
1751233.0,0.325
1751241.0,0.325
1751246.0,0.325
1751771.0,0.325
1751900.0,0.325
1751905.0,0.325
1751950.0,0.325
1752038.0,0.325
1752052.0,0.325
1752107.0,0.325
1752127.0,0.325
1752137.0,0.325
1752155.0,0.325
1752204.0,0.325
1752326.0,0.325
1752329.0,0.325
1752414.0,0.325
1752606.0,0.325
1752617.0,0.325
1752727.0,0.325
1752805.0,0.325
1753101.0,0.325
1753394.0,0.325
1753399.0,0.325
1753420.0,0.325
1753676.0,0.325
1753762.0,0.325
1753776.0,0.33
1753822.0,0.335
1753927.0,0.33
1753995.0,0.33
1754005.0,0.325
1754071.0,0.32
1754147.0,0.32
1754155.0,0.32
1754229.0,0.32
1754348.0,0.32
1754562.0,0.32
1755075.0,0.32
1755511.0,0.32
1756634.0,0.32
1756641.0,0.32
1756844.0,0.32
1757192.0,0.32
1757586.0,0.32
1757588.0,0.325
1757612.0,0.33
1757616.0,0.34
1757670.0,0.34
1757676.0,0.34
1757740.0,0.335
1757846.0,0.335
1757909.0,0.335
1758389.0,0.335
1758732.0,0.33
1759100.0,0.33
1759105.0,0.33
1760295.0,0.325
1760298.0,0.32
1760381.0,0.32
1761037.0,0.32
1761088.0,0.325
1761094.0,0.325
1761550.0,0.325
1761578.0,0.32
1762090.0,0.32
1762310.0,0.32
1762312.0,0.32
1762597.0,0.32
1763335.0,0.32
1764329.0,0.32
1764453.0,0.32
1764555.0,0.32
1764560.0,0.32
1764703.0,0.32
1764704.0,0.32
1764708.0,0.32
1764709.0,0.32
1764710.0,0.32
1764712.0,0.32
1764834.0,0.32
1764835.0,0.32
1764865.0,0.32
1764898.0,0.32
1764958.0,0.32
1764987.0,0.315
1764994.0,0.31
1765025.0,0.305
1765048.0,0.305
1765080.0,0.305
1765125.0,0.305
1765138.0,0.305
1765197.0,0.305
1765247.0,0.305
1765278.0,0.305
1765290.0,0.305
1765332.0,0.305
1765342.0,0.305
1765386.0,0.305
1765436.0,0.305
1765451.0,0.305
1765484.0,0.305
1765501.0,0.305
1765522.0,0.305
1765550.0,0.305
1765563.0,0.305
1765573.0,0.305
1765575.0,0.305
1765593.0,0.305
1765613.0,0.305
1765621.0,0.305
1765633.0,0.305
1765636.0,0.305
1765655.0,0.305
1765656.0,0.305
1765657.0,0.305
1765663.0,0.305
1765679.0,0.305
1765717.0,0.305
1765739.0,0.305
1765753.0,0.305
1765759.0,0.305
1765764.0,0.305
1765773.0,0.305
1765837.0,0.305
1765882.0,0.305
1765897.0,0.305
1765912.0,0.305
1765942.0,0.305
1765957.0,0.305
1765983.0,0.305
1765985.0,0.305
1766005.0,0.305
1766007.0,0.305
1766013.0,0.305
1766015.0,0.305
1766052.0,0.305
1766070.0,0.305
1766109.0,0.305
1766167.0,0.305
1766203.0,0.305
1766230.0,0.305
1766236.0,0.305
1766237.0,0.305
1766244.0,0.305
1766252.0,0.305
1766288.0,0.305
1766307.0,0.305
1766327.0,0.305
1766375.0,0.305
1766412.0,0.305
1766424.0,0.305
1766426.0,0.32
1766430.0,0.32
1766436.0,0.32
1766438.0,0.32
1766478.0,0.32
1766490.0,0.32
1766507.0,0.32
1766527.0,0.32
1766528.0,0.32
1766531.0,0.32
1766532.0,0.32
1766537.0,0.32
1766539.0,0.32
1766558.0,0.32
1766569.0,0.32
1766586.0,0.32
1766612.0,0.32
1766638.0,0.32
1766675.0,0.32
1766718.0,0.32
1766777.0,0.32
1766838.0,0.32
1766938.0,0.32
1766958.0,0.32
1767004.0,0.32
1767060.0,0.32
1767424.0,0.32
1767695.0,0.32
1768090.0,0.32
1768092.0,0.32
1768169.0,0.32
1768173.0,0.32
1768233.0,0.32
1768268.0,0.32
1768307.0,0.32
1768436.0,0.32
1768551.0,0.32
1768594.0,0.32
1768617.0,0.32
1768719.0,0.32
1768751.0,0.32
1768779.0,0.32
1768929.0,0.32
1768963.0,0.32
1768966.0,0.32
1769039.0,0.32
1769079.0,0.32
1769085.0,0.32
1769109.0,0.32
1769140.0,0.32
1769176.0,0.32
1769199.0,0.32
1769204.0,0.32
1769300.0,0.32
1769338.0,0.32
1769359.0,0.32
1769360.0,0.32
1769391.0,0.32
1769425.0,0.32
1769582.0,0.32
1769589.0,0.32
1769590.0,0.32
1769619.0,0.32
1769746.0,0.32
1769770.0,0.32
1769811.0,0.32
1769849.0,0.32
1769922.0,0.24
1769924.0,0.24
1769928.0,0.24
1769955.0,0.24
1769990.0,0.24
1769995.0,0.24
1770010.0,0.24
1770036.0,0.24
1770037.0,0.24
1770067.0,0.24
1770093.0,0.245
1770150.0,0.25
1770151.0,0.25
1770190.0,0.25
1770316.0,0.245
1770342.0,0.245
1770372.0,0.245
1770377.0,0.245
1770410.0,0.245
1770430.0,0.245
1770434.0,0.245
1770440.0,0.24
1770474.0,0.24
1770490.0,0.24
1770622.0,0.24
1770641.0,0.24
1770643.0,0.225
1770648.0,0.225
1770672.0,0.225
1770805.0,0.225
1770862.0,0.225
1770889.0,0.225
1770892.0,0.225
1770897.0,0.225
1770913.0,0.225
1770917.0,0.23
1770918.0,0.23
1770952.0,0.3
1770958.0,0.3
1770981.0,0.3
1771057.0,0.3
1771124.0,0.3
1771146.0,0.3
1771175.0,0.295
1771180.0,0.295
1771196.0,0.295
1771203.0,0.295
1771232.0,0.295
1771293.0,0.3
1771300.0,0.32
1771303.0,0.32
1771316.0,0.325
1771422.0,0.32
1771436.0,0.32
1771468.0,0.32
1771483.0,0.32
1771529.0,0.32
1771534.0,0.31
1771535.0,0.3
1771538.0,0.28
1771540.0,0.28
1771553.0,0.275
1771562.0,0.275
1771571.0,0.27
1771575.0,0.27
1771588.0,0.27
1771610.0,0.275
1771614.0,0.27
1771618.0,0.27
1771633.0,0.27
1771650.0,0.27
1771663.0,0.27
1771665.0,0.27
1771666.0,0.27
1771678.0,0.27
1771693.0,0.27
1771713.0,0.27
1771775.0,0.275
1771777.0,0.275
1771779.0,0.275
1771786.0,0.275
