id,submit_time,cpu,gpu,duration
instance_17231,1786384.0,8.0,1,9955.0
instance_17235,1786984.0,8.0,1,1.0
instance_17237,1786332.0,48.0,0,4316.0
instance_17238,1786337.0,64.0,0,53036.0
instance_17240,1786401.0,64.0,0,7202.0
instance_17241,1786905.0,64.0,0,79188.0
instance_17243,1787255.0,192.0,0,124.0
instance_17245,1787684.0,12.0,1,1918.0
instance_17246,1787684.0,8.0,1,16645.0
instance_17250,1787627.0,8.0,1,16599.0
instance_17251,1788089.0,8.0,1,8906.0
instance_17252,1788089.0,64.0,0,142435.00000000023
instance_17253,1788562.0,96.0,0,40159.0
instance_17254,1788563.0,64.0,0,5040.0
instance_17255,1788884.0,8.0,1,15436.0
instance_17257,1789044.0,8.0,1,2709.0
instance_17258,1789059.0,12.0,1,3959.0
instance_17259,1789059.0,12.0,1,3965.0
instance_17260,1789044.0,8.0,1,15157.0
instance_17261,1789044.0,8.0,1,255400.00000000023
instance_17266,1789059.0,8.0,1,15334.0
instance_17269,1789284.0,48.0,0,944.0
instance_17270,1789284.0,48.0,0,944.0
instance_17271,1789284.0,96.0,0,8978.0
instance_17272,1789283.0,48.0,0,37137.0
instance_17273,1789283.0,48.0,0,37124.0
instance_17274,1789284.0,96.0,0,64234.0
instance_17275,1789283.0,48.0,0,86482.00000000023
instance_17279,1789285.0,64.0,0,5490.0
instance_17280,1789285.0,48.0,0,47346.0
instance_17281,1789285.0,48.0,0,61132.0
instance_17282,1789285.0,48.0,0,252810.00000000023
instance_17285,1789299.0,64.0,0,4267.0
instance_17286,1789286.0,64.0,0,4279.0
instance_17287,1789299.0,64.0,0,4267.0
instance_17288,1789286.0,96.0,0,8530.0
instance_17289,1789286.0,64.0,0,89513.00000000023
instance_17290,1789286.0,64.0,0,4279.0
instance_17291,1789286.0,64.0,0,4279.0
instance_17292,1789299.0,64.0,0,4266.0
instance_17293,1789299.0,64.0,0,7053.0
instance_17294,1789286.0,96.0,0,16118.0
instance_17295,1789303.0,64.0,0,7049.0
instance_17297,1789419.0,8.0,1,6.0
instance_17298,1789651.0,48.0,0,45609.0
instance_17299,1789660.0,64.0,0,3906.0
instance_17300,1789719.0,64.0,0,3847.0
instance_17301,1789660.0,64.0,0,3906.0
instance_17303,1789825.0,64.0,0,6278.0
instance_17305,1789912.0,48.0,0,28178.0
instance_17306,1789912.0,48.0,0,7429.0
instance_17307,1789912.0,48.0,0,47515.0
instance_17308,1789944.0,96.0,0,13679.0
instance_17309,1790014.0,96.0,0,63644.0
instance_17311,1790035.0,64.0,0,6102.0
instance_17312,1790064.0,64.0,0,22881.0
instance_17315,1790098.0,96.0,0,10647.0
instance_17317,1790213.0,96.0,0,7941.0
instance_17318,1790230.0,48.0,0,87620.00000000023
instance_17320,1790244.0,48.0,0,7623.0
instance_17322,1790304.0,48.0,0,97712.00000000023
instance_17323,1790394.0,64.0,0,60848.0
instance_17324,1790486.0,64.0,0,3080.0
instance_17325,1790487.0,64.0,0,66771.0
instance_17326,1790487.0,48.0,0,232082.00000000023
instance_17327,1790564.0,12.0,1,2472.0
instance_17328,1790564.0,8.0,1,13273.0
instance_17329,1790799.0,8.0,1,297.0
instance_17330,1790517.0,96.0,0,15472.0
instance_17331,1790517.0,8.0,1,25169.0
instance_17333,1790559.0,8.0,1,13262.0
instance_17335,1790544.0,8.0,1,514.0
instance_17336,1790544.0,8.0,1,516.0
instance_17337,1790546.0,64.0,0,3020.0
instance_17338,1790546.0,48.0,0,15480.0
instance_17339,1790558.0,8.0,1,506.0
instance_17340,1790618.0,8.0,1,6.0
instance_17341,1790623.0,64.0,0,6377.0
instance_17342,1790623.0,8.0,1,7537.0
instance_17344,1790699.0,48.0,0,7317.0
instance_17346,1790763.0,64.0,0,125259.00000000023
instance_17350,1790874.0,64.0,0,28849.0
instance_17351,1790935.0,64.0,0,5417.0
instance_17352,1790935.0,96.0,0,22406.0
instance_17353,1790968.0,64.0,0,37974.0
instance_17354,1791235.0,64.0,0,147057.00000000023
instance_17355,1791294.0,48.0,0,6250.0
instance_17356,1791295.0,48.0,0,90780.00000000023
instance_17359,1791355.0,64.0,0,4577.0
instance_17363,1791626.0,48.0,0,139742.00000000023
instance_17366,1791644.0,64.0,0,2996.0
instance_17367,1791644.0,64.0,0,4614.0
instance_17368,1791644.0,64.0,0,4887.0
instance_17369,1791644.0,64.0,0,20699.0
instance_17370,1791644.0,64.0,0,52053.0
instance_17372,1791743.0,96.0,0,52749.0
instance_17374,1791747.0,48.0,0,5298.0
instance_17376,1791769.0,96.0,0,4733.0
instance_17377,1791769.0,96.0,0,4743.0
instance_17378,1791769.0,96.0,0,6503.0
instance_17379,1791769.0,96.0,0,146711.00000000023
instance_17380,1791781.0,96.0,0,1651.0
instance_17381,1791781.0,96.0,0,2478.0
instance_17382,1791781.0,96.0,0,3737.0
instance_17383,1791781.0,96.0,0,8668.0
instance_17384,1791781.0,96.0,0,8975.0
instance_17387,1791865.0,64.0,0,6472.0
instance_17388,1791865.0,48.0,0,18521.0
instance_17389,1791873.0,64.0,0,6464.0
instance_17390,1791874.0,48.0,0,43397.0
instance_17391,1791874.0,64.0,0,65384.0
instance_17392,1791933.0,48.0,0,4043.0
instance_17393,1791933.0,64.0,0,6404.0
instance_17395,1791989.0,48.0,0,14326.0
instance_17396,1792048.0,96.0,0,2607.0
instance_17398,1792075.0,64.0,0,1094.0
instance_17399,1792075.0,48.0,0,5011.0
instance_17401,1792104.0,48.0,0,4137.0
instance_17402,1792109.0,64.0,0,4243.0
instance_17403,1792109.0,64.0,0,13168.0
instance_17404,1792109.0,48.0,0,61154.0
instance_17405,1792109.0,48.0,0,7691.0
instance_17406,1792165.0,48.0,0,107940.00000000023
instance_17407,1792178.0,64.0,0,714.0
instance_17408,1792318.0,96.0,0,8588.0
instance_17409,1792318.0,96.0,0,8736.0
instance_17410,1792320.0,96.0,0,8893.0
instance_17411,1792320.0,96.0,0,7853.0
instance_17412,1792320.0,96.0,0,8675.0
instance_17413,1792320.0,96.0,0,22076.0
instance_17414,1792324.0,96.0,0,8114.0
instance_17415,1792324.0,96.0,0,8841.0
instance_17416,1792324.0,96.0,0,8692.0
instance_17417,1792324.0,96.0,0,8248.0
instance_17418,1792398.0,96.0,0,4737.0
instance_17419,1792398.0,96.0,0,7025.0
instance_17420,1792398.0,96.0,0,131952.00000000023
instance_17421,1792398.0,96.0,0,12918.0
instance_17423,1792418.0,96.0,0,6868.0
instance_17425,1792424.0,96.0,0,8361.0
instance_17426,1792424.0,96.0,0,8497.0
instance_17430,1792484.0,12.0,1,1970.0
instance_17432,1792448.0,96.0,0,12879.0
instance_17433,1792448.0,96.0,0,17874.0
instance_17434,1792488.0,96.0,0,4103.0
instance_17435,1792488.0,96.0,0,4033.0
instance_17436,1792488.0,96.0,0,4109.0
instance_17437,1792488.0,96.0,0,5123.0
instance_17438,1792488.0,96.0,0,5952.0
instance_17439,1792504.0,96.0,0,7961.0
instance_17440,1792524.0,96.0,0,8641.0
instance_17441,1792557.0,64.0,0,47175.0
instance_17442,1792559.0,48.0,0,495.0
instance_17443,1792559.0,48.0,0,611.0
instance_17444,1792563.0,96.0,0,4083.0
instance_17445,1792588.0,48.0,0,602.0
instance_17446,1792634.0,64.0,0,1181.0
instance_17447,1792592.0,64.0,0,5523.0
instance_17448,1792593.0,48.0,0,60469.0
instance_17449,1792615.0,64.0,0,950.0
instance_17451,1792806.0,8.0,1,764.0
instance_17452,1792806.0,8.0,1,764.0
instance_17453,1792806.0,8.0,1,764.0
instance_17454,1792806.0,8.0,1,764.0
instance_17455,1792806.0,8.0,1,764.0
instance_17456,1792806.0,8.0,1,764.0
instance_17457,1792806.0,8.0,1,764.0
instance_17458,1792806.0,8.0,1,764.0
instance_17459,1792806.0,8.0,1,764.0
instance_17460,1792806.0,8.0,1,764.0
instance_17461,1792806.0,8.0,1,764.0
instance_17462,1792806.0,8.0,1,764.0
instance_17463,1792806.0,8.0,1,776.0
instance_17464,1792806.0,8.0,1,3533.0
instance_17465,1792827.0,48.0,0,3398.0
instance_17466,1792827.0,48.0,0,18062.0
instance_17467,1792828.0,48.0,0,45128.0
instance_17468,1792830.0,192.0,0,199609.00000000023
instance_17470,1792855.0,96.0,0,854.0
instance_17472,1792881.0,96.0,0,8046.0
instance_17473,1792901.0,96.0,0,624.0
instance_17474,1793452.0,96.0,0,124.0
instance_17475,1792921.0,96.0,0,11001.0
instance_17478,1793408.0,96.0,0,120.0
instance_17479,1793542.0,96.0,0,128.0
instance_17480,1793288.0,96.0,0,126.0
instance_17481,1793073.0,96.0,0,83723.00000000023
instance_17482,1793042.0,96.0,0,7778.0
instance_17483,1793059.0,96.0,0,125.0
instance_17487,1793229.0,96.0,0,130.0
instance_17488,1793244.0,96.0,0,128.0
instance_17489,1793179.0,64.0,0,96017.00000000023
instance_17490,1793218.0,96.0,0,8894.0
instance_17491,1793230.0,64.0,0,359.0
instance_17492,1793257.0,96.0,0,629.0
instance_17493,1793268.0,96.0,0,789.0
instance_17494,1793277.0,96.0,0,617.0
instance_17495,1793323.0,48.0,0,86208.00000000023
instance_17496,1793448.0,64.0,0,311.0
instance_17500,1793573.0,48.0,0,85068.00000000023
instance_17501,1793521.0,96.0,0,249681.00000000023
instance_17502,1793527.0,64.0,0,15.0
instance_17503,1793765.0,96.0,0,16995.0
instance_17504,1793527.0,48.0,0,233.0
instance_17505,1793528.0,64.0,0,82770.00000000023
instance_17507,1793578.0,64.0,0,24787.0
instance_17509,1793581.0,96.0,0,6472.0
instance_17510,1793669.0,96.0,0,359.0
instance_17511,1793699.0,96.0,0,2861.0
instance_17512,1793603.0,8.0,1,5745.0
instance_17513,1793614.0,96.0,0,210564.00000000023
instance_17514,1793658.0,64.0,0,16185.0
instance_17515,1793129.0,96.0,0,126.0
instance_17516,1793705.0,96.0,0,8284.0
instance_17517,1793705.0,96.0,0,13098.0
instance_17520,1793974.0,96.0,0,56836.0
instance_17522,1793919.0,12.0,1,1926.0
instance_17523,1793916.0,64.0,0,2325.0
instance_17524,1793916.0,64.0,0,4749.0
instance_17526,1794019.0,96.0,0,25120.0
instance_17527,1794030.0,48.0,0,945.0
instance_17528,1794185.0,96.0,0,16909.0
instance_17532,1794273.0,8.0,1,1355.0
instance_17533,1796385.0,8.0,1,647.0
instance_17534,1796385.0,8.0,1,1500.0
instance_17535,1794273.0,8.0,1,3612.0
instance_17536,1796385.0,8.0,1,1500.0
instance_17537,1794303.0,64.0,0,4071.0
instance_17539,1794273.0,8.0,1,1349.0
instance_17540,1794740.0,64.0,0,1447.0
instance_17541,1794273.0,64.0,0,122.0
instance_17542,1794524.0,64.0,0,120.0
instance_17543,1794740.0,64.0,0,1625.0
instance_17544,1794740.0,64.0,0,1751.0
instance_17545,1794740.0,64.0,0,1834.0
instance_17546,1794273.0,8.0,1,3612.0
instance_17547,1794273.0,8.0,1,3612.0
instance_17548,1796385.0,8.0,1,1500.0
instance_17549,1796430.0,8.0,1,1455.0
instance_17550,1796430.0,8.0,1,1455.0
instance_17551,1796430.0,8.0,1,1455.0
instance_17552,1796430.0,8.0,1,1455.0
instance_17553,1794273.0,8.0,1,3612.0
instance_17554,1796430.0,8.0,1,1455.0
instance_17555,1794273.0,8.0,1,3612.0
instance_17556,1794273.0,8.0,1,3612.0
instance_17557,1794273.0,8.0,1,3612.0
instance_17558,1797580.0,64.0,0,122.0
instance_17559,1797711.0,64.0,0,121.0
instance_17560,1795601.0,64.0,0,121.0
instance_17561,1794411.0,64.0,0,123.0
instance_17562,1795359.0,64.0,0,129.0
instance_17563,1795497.0,64.0,0,123.0
instance_17564,1795355.0,64.0,0,131.0
instance_17565,1795095.0,64.0,0,136.0
instance_17566,1794398.0,64.0,0,120.0
instance_17567,1794670.0,64.0,0,134.0
instance_17568,1794273.0,64.0,0,3630.0
instance_17569,1794425.0,64.0,0,3478.0
instance_17570,1794651.0,64.0,0,3252.0
instance_17571,1794345.0,64.0,0,3558.0
instance_17572,1794273.0,64.0,0,121.0
instance_17573,1794455.0,64.0,0,3919.0
instance_17574,1794273.0,64.0,0,4101.0
instance_17576,1794273.0,8.0,1,1336.0
instance_17577,1794273.0,8.0,1,1336.0
instance_17578,1796430.0,8.0,1,587.0
instance_17579,1794273.0,64.0,0,4101.0
instance_17580,1794410.0,96.0,0,5720.0
instance_17582,1794494.0,96.0,0,608.0
instance_17583,1794401.0,48.0,0,950.0
instance_17585,1794398.0,64.0,0,120.0
instance_17586,1794399.0,64.0,0,120.0
instance_17587,1794398.0,64.0,0,120.0
instance_17588,1794740.0,64.0,0,1435.0
instance_17589,1794273.0,64.0,0,121.0
instance_17590,1794983.0,48.0,0,571.0
instance_17591,1795030.0,96.0,0,13414.0
instance_17592,1795305.0,12.0,1,1976.0
instance_17594,1795305.0,8.0,1,1727.0
instance_17595,1795305.0,8.0,1,2580.0
instance_17597,1795353.0,48.0,0,195.0
instance_17598,1795537.0,96.0,0,8835.0
instance_17599,1795537.0,96.0,0,9831.0
instance_17600,1795537.0,48.0,0,14402.0
instance_17601,1795537.0,96.0,0,14756.0
instance_17602,1795537.0,48.0,0,28347.0
instance_17603,1795537.0,96.0,0,131865.00000000023
instance_17606,1795595.0,64.0,0,2779.0
instance_17607,1795538.0,64.0,0,9886.0
instance_17608,1795538.0,64.0,0,16569.0
instance_17609,1795537.0,96.0,0,24784.0
instance_17613,1795537.0,96.0,0,35657.0
instance_17614,1795538.0,48.0,0,56333.0
instance_17617,1795595.0,64.0,0,2308.0
instance_17618,1795538.0,96.0,0,15235.0
instance_17619,1795595.0,64.0,0,23552.0
instance_17621,1795605.0,64.0,0,2298.0
instance_17622,1795605.0,64.0,0,2298.0
instance_17624,1795626.0,96.0,0,15122.0
instance_17625,1795751.0,48.0,0,7923.0
instance_17626,1795752.0,48.0,0,95500.00000000023
instance_17627,1795778.0,48.0,0,9611.0
instance_17628,1795840.0,64.0,0,2063.0
instance_17629,1795907.0,64.0,0,2265.0
instance_17630,1795907.0,8.0,1,9331.0
instance_17631,1796261.0,48.0,0,7123.0
instance_17632,1796260.0,48.0,0,47247.0
instance_17633,1794797.0,64.0,0,134.0
instance_17634,1796425.0,64.0,0,39553.0
instance_17635,1796397.0,96.0,0,19594.0
instance_17636,1796402.0,8.0,1,22054.0
instance_17637,1794930.0,64.0,0,126.0
instance_17639,1796588.0,48.0,0,6806.0
instance_17640,1796619.0,96.0,0,13601.0
instance_17642,1796682.0,48.0,0,49655.0
instance_17644,1796683.0,48.0,0,39932.0
instance_17645,1796745.0,8.0,1,1609.0
instance_17646,1796745.0,12.0,1,68714.0
instance_17647,1796735.0,8.0,1,1150.0
instance_17648,1796735.0,8.0,1,1619.0
instance_17653,1797157.0,64.0,0,55059.0
instance_17655,1797217.0,8.0,1,6.0
instance_17656,1797223.0,64.0,0,8022.0
instance_17657,1797223.0,8.0,1,14564.0
instance_17658,1797275.0,64.0,0,612.0
instance_17660,1797274.0,64.0,0,129.0
instance_17661,1797330.0,8.0,1,176.0
instance_17662,1797330.0,8.0,1,176.0
instance_17663,1797330.0,8.0,1,176.0
instance_17664,1797330.0,8.0,1,176.0
instance_17665,1797330.0,8.0,1,177.0
instance_17666,1797330.0,8.0,1,177.0
instance_17667,1797330.0,8.0,1,177.0
instance_17668,1797330.0,8.0,1,177.0
instance_17669,1797330.0,8.0,1,177.0
instance_17670,1797867.0,64.0,0,78.0
instance_17671,1797722.0,64.0,0,122.0
instance_17672,1797722.0,64.0,0,122.0
instance_17673,1797330.0,64.0,0,615.0
instance_17674,1797724.0,64.0,0,121.0
instance_17675,1797461.0,64.0,0,128.0
instance_17676,1797330.0,64.0,0,615.0
instance_17677,1797330.0,64.0,0,615.0
instance_17678,1797852.0,64.0,0,93.0
instance_17679,1797330.0,8.0,1,2364.0
instance_17680,1797330.0,8.0,1,2367.0
instance_17681,1797330.0,8.0,1,2369.0
instance_17682,1797330.0,8.0,1,2454.0
instance_17683,1798560.0,8.0,1,1223.0
instance_17684,1798560.0,8.0,1,1223.0
instance_17685,1797330.0,8.0,1,2454.0
instance_17686,1797330.0,8.0,1,2453.0
instance_17687,1797591.0,64.0,0,123.0
instance_17688,1797330.0,64.0,0,127.0
instance_17689,1797591.0,64.0,0,125.0
instance_17690,1797371.0,96.0,0,13099.0
instance_17691,1797371.0,96.0,0,14641.0
instance_17692,1797375.0,96.0,0,14708.0
instance_17693,1797432.0,96.0,0,14717.0
instance_17694,1797508.0,8.0,1,2201.0
instance_17695,1797509.0,8.0,1,2817.0
instance_17696,1797511.0,8.0,1,185.0
instance_17697,1797511.0,8.0,1,185.0
instance_17698,1797511.0,8.0,1,185.0
instance_17699,1797511.0,8.0,1,185.0
instance_17700,1797578.0,48.0,0,38617.0
instance_17702,1797698.0,8.0,1,1738.0
instance_17703,1797698.0,8.0,1,1738.0
instance_17704,1797698.0,8.0,1,1738.0
instance_17705,1797698.0,8.0,1,1738.0
instance_17706,1797590.0,64.0,0,125.0
instance_17707,1797330.0,64.0,0,127.0
instance_17708,1797984.0,64.0,0,3863.0
instance_17709,1797984.0,64.0,0,7715.0
instance_17710,1797984.0,64.0,0,8220.0
instance_17711,1797460.0,64.0,0,125.0
instance_17712,1797718.0,64.0,0,126.0
instance_17713,1797330.0,64.0,0,127.0
instance_17714,1798023.0,64.0,0,5337.0
instance_17715,1798117.0,64.0,0,7506.0
instance_17716,1797460.0,64.0,0,126.0
instance_17717,1797330.0,64.0,0,129.0
instance_17718,1797986.0,64.0,0,133.0
instance_17719,1797590.0,64.0,0,125.0
instance_17720,1797719.0,64.0,0,126.0
instance_17721,1797986.0,64.0,0,133.0
instance_17722,1797998.0,64.0,0,122.0
instance_17723,1797591.0,64.0,0,125.0
instance_17724,1797857.0,64.0,0,131.0
instance_17725,1797462.0,64.0,0,125.0
instance_17726,1798175.0,8.0,1,1883.0
instance_17727,1798175.0,8.0,1,66975.0
instance_17728,1798175.0,8.0,1,66903.0
instance_17729,1798175.0,8.0,1,67037.0
instance_17732,1798175.0,8.0,1,182.0
instance_17733,1798175.0,8.0,1,182.0
instance_17735,1798180.0,8.0,1,66906.0
instance_17736,1798180.0,8.0,1,66893.0
instance_17738,1798470.0,64.0,0,5274.0
instance_17739,1798140.0,64.0,0,135.0
instance_17741,1798420.0,48.0,0,129078.00000000023
instance_17742,1799021.0,96.0,0,5414.0
instance_17744,1799371.0,96.0,0,87864.00000000023
instance_17745,1799371.0,96.0,0,7956.0
instance_17746,1799371.0,96.0,0,118502.00000000023
instance_17749,1799374.0,64.0,0,7330.0
instance_17750,1799374.0,48.0,0,8423.0
instance_17751,1799382.0,48.0,0,4121.0
instance_17752,1799437.0,8.0,1,169.0
instance_17753,1799437.0,8.0,1,169.0
instance_17754,1799437.0,8.0,1,169.0
instance_17755,1799437.0,8.0,1,169.0
instance_17756,1799609.0,8.0,1,627.0
instance_17757,1799608.0,8.0,1,628.0
instance_17758,1799609.0,8.0,1,627.0
instance_17759,1799696.0,8.0,1,694.0
instance_17760,1799702.0,8.0,1,688.0
instance_17761,1799711.0,8.0,1,679.0
instance_17763,1799786.0,8.0,1,0.0
instance_17764,1799699.0,8.0,1,85.0
instance_17765,1797511.0,8.0,1,2274.0
instance_17766,1799786.0,8.0,1,263.0
instance_17767,1799786.0,8.0,1,1081.0
instance_17769,1799786.0,8.0,1,0.0
instance_17770,1799785.0,8.0,1,1.0
instance_17771,1799787.0,8.0,1,248.0
instance_17772,1799786.0,8.0,1,263.0
instance_17773,1799786.0,8.0,1,263.0
instance_17774,1799786.0,8.0,1,263.0
instance_17775,1799786.0,8.0,1,604.0
instance_17776,1799787.0,8.0,1,248.0
instance_17777,1799787.0,8.0,1,248.0
instance_17778,1799787.0,8.0,1,248.0
instance_17779,1799790.0,96.0,0,4629.0
instance_17780,1799971.0,96.0,0,25837.0
instance_17783,1800000.0,96.0,0,6623.0
instance_17784,1800037.0,8.0,1,118.0
instance_17785,1800037.0,8.0,1,626.0
instance_17786,1800037.0,8.0,1,626.0
instance_17787,1800061.0,96.0,0,121061.00000000023
instance_17788,1800061.0,96.0,0,93457.00000000023
instance_17789,1800090.0,96.0,0,4512.0
instance_17790,1800090.0,96.0,0,13142.0
instance_17791,1800090.0,96.0,0,48914.0
instance_17795,1800156.0,64.0,0,114.0
instance_17796,1800156.0,8.0,1,507.0
instance_17797,1800157.0,64.0,0,118.0
instance_17798,1800157.0,64.0,0,122.0
instance_17799,1800157.0,64.0,0,122.0
instance_17800,1800157.0,64.0,0,123.0
instance_17801,1800157.0,64.0,0,122.0
instance_17802,1800157.0,64.0,0,122.0
instance_17803,1800157.0,64.0,0,122.0
instance_17804,1800157.0,64.0,0,122.0
instance_17805,1800157.0,64.0,0,122.0
instance_17806,1800180.0,96.0,0,6426.0
instance_17807,1800179.0,96.0,0,39101.0
instance_17808,1800180.0,96.0,0,10250.0
instance_17809,1800388.0,8.0,1,389.0
instance_17810,1803385.0,8.0,1,915.0
instance_17811,1803610.0,8.0,1,6099.0
instance_17812,1800520.0,8.0,1,9189.0
instance_17813,1800532.0,64.0,0,848.0
instance_17814,1800532.0,64.0,0,848.0
instance_17815,1800532.0,64.0,0,848.0
instance_17816,1800532.0,64.0,0,866.0
instance_17817,1800535.0,64.0,0,863.0
instance_17818,1800037.0,8.0,1,626.0
instance_17819,1800912.0,64.0,0,125.0
instance_17820,1800921.0,48.0,0,4483.0
instance_17821,1800920.0,48.0,0,951.0
instance_17822,1800921.0,48.0,0,4872.0
instance_17823,1800921.0,48.0,0,7512.0
instance_17824,1801046.0,48.0,0,2988.0
instance_17825,1800923.0,48.0,0,133.0
instance_17826,1801058.0,48.0,0,3075.0
instance_17827,1801179.0,48.0,0,128.0
instance_17828,1800957.0,8.0,1,1671.0
instance_17830,1801046.0,48.0,0,2264.0
instance_17831,1801046.0,48.0,0,2978.0
instance_17832,1801043.0,64.0,0,132.0
instance_17833,1801290.0,96.0,0,4214.0
instance_17834,1801291.0,64.0,0,98764.00000000023
instance_17835,1801291.0,96.0,0,98484.00000000023
instance_17836,1801949.0,48.0,0,950.0
instance_17837,1802822.0,96.0,0,3784.0
instance_17838,1802901.0,48.0,0,7230.0
instance_17840,1802902.0,48.0,0,6686.0
instance_17841,1802902.0,48.0,0,7185.0
instance_17842,1802902.0,96.0,0,7354.0
instance_17843,1802915.0,48.0,0,7814.0
instance_17844,1802902.0,48.0,0,10728.0
instance_17845,1802902.0,48.0,0,10716.0
instance_17846,1803034.0,48.0,0,25291.0
instance_17848,1802902.0,48.0,0,6762.0
instance_17849,1802902.0,96.0,0,13686.0
instance_17851,1803033.0,48.0,0,950.0
instance_17852,1802902.0,48.0,0,129.0
instance_17853,1803034.0,48.0,0,6889.0
instance_17854,1803387.0,8.0,1,452.0
instance_17855,1803387.0,64.0,0,8408.0
instance_17856,1803441.0,96.0,0,7153.0
instance_17857,1803597.0,96.0,0,13294.0
instance_17858,1803652.0,8.0,1,9289.0
instance_17859,1803710.0,12.0,1,423.0
instance_17860,1803710.0,8.0,1,61338.0
instance_17861,1803710.0,8.0,1,61511.0
instance_17863,1803665.0,8.0,1,629.0
instance_17865,1803716.0,48.0,0,33638.0
instance_17866,1803759.0,96.0,0,228855.00000000023
instance_17870,1803893.0,64.0,0,25256.0
instance_17871,1803997.0,48.0,0,951.0
instance_17872,1804002.0,8.0,1,5707.0
instance_17874,1804290.0,8.0,1,189.0
instance_17875,1804290.0,8.0,1,200.0
instance_17876,1804140.0,8.0,1,61240.0
instance_17879,1804295.0,12.0,1,224.0
instance_17880,1804027.0,8.0,1,53216.0
instance_17882,1804295.0,8.0,1,637.0
instance_17884,1804034.0,8.0,1,53209.0
instance_17892,1804283.0,96.0,0,3399.0
instance_17893,1804283.0,96.0,0,4717.0
instance_17894,1804282.0,96.0,0,7678.0
instance_17895,1804300.0,8.0,1,3.0
instance_17897,1804433.0,96.0,0,6043.0
instance_17901,1804493.0,64.0,0,52765.0
instance_17902,1804642.0,48.0,0,4922.0
instance_17904,1804910.0,48.0,0,42867.0
instance_17905,1804955.0,48.0,0,950.0
instance_17907,1805062.0,96.0,0,5159.0
instance_17910,1805392.0,48.0,0,82334.00000000023
instance_17912,1805573.0,192.0,0,128.0
instance_17916,1806030.0,96.0,0,6172.0
instance_17918,1806030.0,96.0,0,86057.00000000023
instance_17919,1806030.0,96.0,0,90194.00000000023
instance_17921,1806035.0,64.0,0,90001.00000000023
instance_17923,1806101.0,8.0,1,43989.0
instance_17925,1806420.0,96.0,0,38477.0
instance_17931,1807733.0,48.0,0,134612.00000000023
instance_17932,1807973.0,96.0,0,4134.0
instance_17933,1808152.0,48.0,0,951.0
instance_17936,1809105.0,48.0,0,5450.0
instance_17940,1809229.0,96.0,0,7462.0
instance_17941,1809229.0,48.0,0,7561.0
instance_17942,1809229.0,96.0,0,7665.0
instance_17943,1809229.0,96.0,0,9798.0
instance_17944,1809229.0,96.0,0,91181.00000000023
instance_17945,1809284.0,48.0,0,2162.0
instance_17946,1809229.0,48.0,0,8863.0
instance_17947,1809229.0,96.0,0,9039.0
instance_17948,1809229.0,96.0,0,9123.0
instance_17949,1809286.0,48.0,0,35890.0
instance_17953,1809284.0,48.0,0,5291.0
instance_17954,1809230.0,48.0,0,45502.0
instance_17955,1809230.0,96.0,0,55991.0
instance_17957,1809480.0,96.0,0,33421.0
instance_17958,1809739.0,96.0,0,73020.00000000023
instance_17959,1809739.0,96.0,0,74497.00000000023
instance_17960,1809740.0,48.0,0,214734.00000000023
instance_17961,1809799.0,64.0,0,6914.0
instance_17962,1809829.0,64.0,0,7651.0
instance_17963,1809886.0,48.0,0,20274.0
instance_17964,1809860.0,48.0,0,42865.0
instance_17966,1809979.0,64.0,0,229871.00000000023
instance_17968,1810128.0,64.0,0,63415.00000000023
instance_17969,1810220.0,64.0,0,73310.00000000023
instance_17971,1810489.0,96.0,0,264679.00000000023
instance_17972,1810768.0,64.0,0,2179.0
instance_17973,1810768.0,8.0,1,7762.0
instance_17975,1810966.0,64.0,0,36664.0
instance_17978,1810966.0,48.0,0,217416.00000000023
instance_17979,1810969.0,64.0,0,17082.0
instance_17982,1811209.0,96.0,0,19837.0
instance_17984,1811235.0,96.0,0,5599.0
instance_17988,1811566.0,96.0,0,6962.0
instance_17989,1811697.0,16.0,1,176581.00000000023
instance_17993,1812053.0,48.0,0,8806.0
instance_17995,1812148.0,96.0,0,4577.0
instance_17997,1812217.0,8.0,1,6.0
instance_17998,1812223.0,64.0,0,6319.0
instance_17999,1812223.0,8.0,1,7608.0
instance_18001,1812715.0,48.0,0,88076.00000000023
instance_18002,1812916.0,96.0,0,5341.0
instance_18003,1812924.0,96.0,0,6986.0
instance_18005,1813936.0,48.0,0,9834.0
instance_18006,1813936.0,48.0,0,28214.0
instance_18007,1814429.0,8.0,1,26989.0
instance_18008,1815868.0,96.0,0,7280.0
instance_18011,1815868.0,96.0,0,4684.0
instance_18012,1815868.0,96.0,0,14495.0
instance_18013,1815870.0,48.0,0,19905.0
instance_18014,1815868.0,96.0,0,20366.0
instance_18015,1815868.0,96.0,0,29991.0
instance_18016,1815870.0,48.0,0,122325.00000000023
instance_18017,1815870.0,48.0,0,260927.00000000023
instance_18021,1816198.0,64.0,0,44506.0
instance_18022,1816258.0,48.0,0,7375.0
instance_18023,1816798.0,64.0,0,5278.0
instance_18028,1817128.0,48.0,0,107841.00000000023
instance_18029,1817129.0,64.0,0,222551.00000000023
instance_18031,1817363.0,64.0,0,2477.0
instance_18032,1817363.0,8.0,1,10575.0
instance_18035,1817582.0,64.0,0,6958.0
instance_18036,1817580.0,96.0,0,9723.0
instance_18037,1817762.0,96.0,0,48086.0
instance_18038,1817763.0,8.0,1,26399.0
instance_18044,1818497.0,8.0,1,13795.0
instance_18045,1818540.0,64.0,0,27456.0
